Del. York-Steiner: Ehe ich, meine geehrten Damen und Herren, daran,['Del. York-Steiner'],[],[],[];;
gehe, die Nominierung des Congressbureaus vorzunehmen, möchte ich die,[],['Congressbureaus'],[],[];;
Aufklärung an sämmtliche Herren gegeben haben, dass alle diese,[],[],[],[];;
Nominierungen im Einvernehmen mit den Landsmannschaften durch,[],[],[],[];;
gefäthrt worden sind, und dass nach Möglichkeit alles berätcksichtigt,[],[],[],[];;
wurde, was an Wätnschen vorgebracht worden ist.,[],[],[],[];;
Wir schlagen Ihnen vor als Präsidenten des Congresses,[],[],[],[];;
Herrn Dr. Theodor Herzl. (Stätrmischer, langanhaltender Beifall und,['Herrn Dr. Theodor Herzl'],[],['Theodor Herzl.'],[];;
Händeklatschen.),[],['Händeklatschen'],[],[];;
Max Nordau,['Max Nordau'],[],['Max Nordau'],[];;
Dr.,['Dr.'],[],[],[];;
Herren,[],[],[],[];;
die,[],[],[],[];;
Zu Vicepräsidenten,[],[],[],[];;
(Stätrmischer, langanhaltender Beifall und Händeklatschen), Dr. Moses,['Dr. Moses'],['Händeklatschen'],[],[];;
Gaster (Stätrmischer, langanhaltender Beifall und Händeklatschen), und,['Gaster'],[],[],['Gaster'];;
Dr. Max Mandelstamm (Stätrmischer, langanhaltender Beifall und,['Dr. Max Mandelstamm'],[],['Max Mandelstamm'],[];;
Händeklatschen.) Ich beantrage ferner, diese Wahlen per acclamationem,[],['Händeklatschen'],[],[];;
vorzunehmen.,[],[],[],[];;
Vors. Dr. Herzl: Ist ein Widerspruch gegen den letzten Vorschlag?,['Dr. Herzl'],['Vors'],[],[];;
(Nach einer Pause): Wenn nicht, so will ich zur Vereinfachung die,[],['Pause'],[],[];;
Wahl als per acclamationem vorgenommen erklären.,[],[],[],[];;
(Stätrmischer, langanhaltender Beifall und Händeklatschen.),[],['Händeklatschen'],[],[];;
"Del. York-Steiner: Zu Beisitzern schlage ich Ihnen vor: Herrn,""['Del. York-Steiner', 'Herrn']"",['Beisitzern'],[],['Del.']";;
Dr. Kohan-Bernstein (Stätrmischer Beifall und Händeklatschen),,['Dr. Kohan-Bernstein'],[],[],[];;
Herrn Professor Dr. R. Gottheil (Stätrmischer Beifall und Hände,['Herrn Professor Dr. R. Gottheil'],[],['R. Gottheil'],[];;
"klatschen), Herrn D. Wolffsohn (Stätrmischer Beifall und Hände,""['Herrn D. Wolffsohn', 'Hände']"",[],['Herrn D. Wolffsohn'],[]";;
klatschen), Herrn S. Pineles (Stätrmischer Beifall und Händeklatschen),,['Herrn S. Pineles'],[],['Herrn S. Pineles'],[];;
Herrn Dr. A. Kornhäuser (Stätrmischer Beifall und Händeklatschen),,['Herrn Dr. A. Kornhäuser'],[],[],[];;
Herrn Dr. J. Bodenheimer (Stätrmischer Beifall und Händeklatschen),,['Herrn Dr. J. Bodenheimer'],[],[],[];;
und Herrn Dr. Jasinowski. (Stätrmischer Beifall und Händeklatschen.),['Herrn Dr. Jasinowski'],[],[],[];;
Ich beantrage die Vornahme der Wahl per Acclamation. (Stätrmischer,[],[],[],[];;
Beifall und Händeklatschen.,[],['Händeklatschen'],[],[];;
Vors. Dr. Herzl: Auch diese Wahl erscheint, wenn kein Wider,['Dr. Herzl'],['Vors'],[],[];;
spruch erfolgt (Nach einer Pause): durch Acclamation vor,['Pause'],[],[],[];;
genommen. (Stätrmischer Beifall und Händeklatschen.) Die Wahlen,[],['Händeklatschen'],[],[];;
sind ja im Permanenz-Ausschusse auch lange genug berathen worden.,[],[],[],[];;
Del. York-Steiner: Als Schriftfäthrer schlage ich Ihnen vor:,['Del. York-Steiner'],[],[],[];;
"Fätr die hebräische Sprache Herrn Ingenieur Ussischkin, Herrn,""['Herrn Ingenieur Ussischkin', 'Herrn']"",[],[],[]";;
"Dr. Niemirower; fätr Englisch Herrn J. de Haas, fätr Fran,""['Dr. Niemirower', 'Herrn J. de Haas']"",[],[],[]";;
"zösisch Frau Professor Gottheil (Stätrmischer Beifall und Hände,""['Frau Professor Gottheil', 'Hände']"",[],""['zösisch', 'Gottheil']"",[]";;
"klatschen), fätr Deutsch Herrn Dr. Klee und Herrn Dr. Isidor,""['Deutsch Herrn Dr. Klee', 'Herrn Dr. Isidor']"",[],[],[]";;
"Marmorek, fätr Rumänisch ebenfalls Herrn Dr. Niemirower,,""['Marmorek', 'Herrn Dr. Niemirower']"",[],[],[]";;
"fätr den Jargon den Schriftsteller Ben-Ami, fätr Russisch Herrn,""['Schriftsteller Ben-Ami,', 'Herrn']"",['Russisch'],[],[]";;
Ingenieur W. Temkin.,['W. Temkin'],[],['W. Temkin.'],[];;
Ich bitte die Wahlen per acclamationem vorzunehmen.,[],[],[],[];;
Vors. Dr. Herzl: Wenn kein Widerspruch stattfindet (nach einer,['Dr. Herzl'],['Vors'],[],[];;
Pause): so kann ich auch diese Wahl als per acclamationem,['Pause'],[],[],[];;
erfolgt erklären.,[],[],[],[];;
Ich bitte nunmehr die Gewählten, soferne sie nicht schon ihre,[],[],[],[];;
Plätze hier oben inne haben, jetzt ihre Plätze hier einzunehmen (Geschieht.,[],[],[],[];;
Frau Professor Gottheil wird dabei stätrmisch acclamiert).,['Frau Professor Gottheil'],[],[],[];;
Ich bitte nun die anderen Ausschätsse zu nominieren.,[],[],[],[];;
Del. York-Steiner: Fätr den Finanz-Ausschuss sind nominiert,['Del. York-Steiner'],[],[],[];;
"die Herren: Dr. Solis Cohen (Philadelphia), Wolffsohn (Cöln,,""['Dr. Solis Cohen', 'Wolffsohn (Cöln']"",['Philadelphia'],[],[]";;
11,[],[],[],[];;
"Kremenetzky (Wien), Dr. Kornhäuser (Jaslo), Ing. Kessler,""['Dr. Kornhäuser', 'Ing. Kessler']"",""['Kremenetzky', 'Wien', 'Jaslo']"",""['Kremenetzky', 'Dr. Kornhäuser']"",['Wien']";;
"(Johannesburg), Schalit (Riga), Motzkin (Kiew), Nachmias,""['Motzkin', 'Nachmias']"",""['Johannesburg', 'Schalit', 'Riga', 'Kiew']"",[],""['Schalit', 'Riga', 'Motzkin', 'Kiew']""";;
"(Bukarest, Belkowsky (Petersburg), Moses (Kattowitz), Gustav,""['Belkowsky', 'Moses', 'Gustav']"",""['Bukarest', 'Petersburg', 'Kattowitz']"",['Moses'],[]";;
"Cohen (Hamburg), J. Cowen (London).,""['Cohen', 'J. Cowen']"",""['Hamburg', 'London']"",['J. Cowen'],[]";;
Vors. Dr. Herzl: Wenn kein Widerspruch erfolgt (nach einer,['Dr. Herzl'],['Vors'],[],[];;
Pause): ist dieser Vorschlag angenommen.,['Pause'],[],[],[];;
Del. York-Steiner: Als Organisations-Ausschuss schlagen,['Del. York-Steiner'],[],[],[];;
wir Ihnen folgende 27 Mitglieder vor:,[],[],[],[];;
"Dr. Kohan-Bernstein, Dr. Tschlen off, Ing. Temkin,,""['Dr. Kohan-Bernstein', 'Dr. Tschlen', 'Temkin']"",[],[],[]";;
"Rechtsanwalt Rosenbaum, Schenkin (Odessa), Bojukanski,,""['Rosenbaum', 'Bojukanski']"",['Odessa'],[],[]";;
Ingenieur Bruck,,[],['Ingenieur'],[],[];;
"Weitzmann (Genf), Slatopolsky,,""['Weitzmann', 'Slatopolsky']"",[],['Weitzmann'],[]";;
Dr.,['Dr.'],[],[],[];;
"Motzkin, Dr. Moskovitz, M. Schwarzfeld, Josefovici,,""['Motzkin', 'Dr. Moskovitz', 'M. Schwarzfeld', 'Josefovici']"",[],[],[]";;
"J. Cowen, L. J. Greenberg, Prof. Gottheil, A. Engländer,,""['J. Cowen', 'L. J. Greenberg', 'Prof. Gottheil', 'A. Engländer']"",[],""['J. Cowen, L. J. Greenberg, Prof. Gottheil, A. Engländer,']"",[]";;
"Dr. Alex. Marmorek, Dr. Klee, Dr. Isidor Marmorek, York-,""['Dr. Alex. Marmorek', 'Dr. Klee', 'Dr. Isidor Marmorek', 'York-']"",[],""['Dr. Alex.', 'Isidor Marmorek, York-']"",[]";;
"Steiner, Rintel (Rustschuk), Joel Weil, Dr. Ravenna, Dr.,""['Steiner', 'Joel Weil', 'Dr. Ravenna', 'Dr.']"",""['Rintel', 'Rustschuk']"",""['Joel Weil, Dr. Ravenna, Dr.']"",[]";;
"Rosenheck, Dr. Bryk, Dr. Werner.,""['Rosenheck', 'Dr. Bryk', 'Dr. Werner']"",[],[],[]";;
Del. Dr. Finkelstein: Einige Personen sind an einigen Ausschätssen,['Del. Dr. Finkelstein'],[],['Del.'],[];;
betheiligt. Ich finde das nicht fätr richtig.,[],[],[],[];;
Vors. Dr. Herzl: Ja, dann mätssen Sie aber andere Vorschläge,['Dr. Herzl'],['Vors'],[],[];;
machen (Es werden von verschiedenen Seiten Namen genannt).,[],[],[],[];;
Da wir hier in eine derartige Discussion nicht eintreten können,,[],[],[],[];;
so werden wir diese Ausschusswahl zurätckstellen und die Liste dem,[],[],[],[];;
Permanenz-Ausschusse wieder mitgeben, welcher uns vielleicht zu,[],['Permanenz-Ausschusse'],[],[];;
Beginn der Nachmittagssitzung einen neuen Bericht erstatten wird.,[],['Beginn'],[],[];;
Wenn wir uns hier mit der Nominierung eines Ausschusses befassen,[],[],[],[];;
wätrden, wätrden wir zuviel Zeit verlieren (Zustimmung).,[],[],[],[];;
Del. York-Steiner: Geehrte Versammlung! Es wurde, um parla,['Del. York-Steiner'],[],[],[];;
mentarisch verhandeln zu können und um diese so kostbare Zeit des,[],[],[],[];;
so kurzen Congresses nicht unnättz zu consumieren, beschlossen, sich,[],[],[],[];;
in Landsmannschaften zu organisieren. Jede Landsmannschaft hat dann,[],[],[],[];;
den bindenden Beschluss gefasst, fätr diese Liste zu stimmen, welche,[],[],[],[];;
nach sehr eingehenden und ausfäthrlichen Debatten aufgestellt wurde.,[],[],[],[];;
Jeder Versuch, ätber diese sorgfältig durchdachte Liste hier mit zufälligen,[],['Liste'],[],[];;
Namen gewissermassen eine Art Obstruction durchzufäthren, wirkt so,[],[],[],[];;
störend, dass ich Sie inständigst bitten möchte, davon abzusehen.,[],[],['inständigst'],[];;
"Vors. Dr. Herzl. Ich kann es aber nicht zulassen, Herr York-,""['Dr. Herzl', 'Herr York-']"",['Vors'],[],[]";;
Steiner, dass Sie einen Antrag, der aus dem Plenum kommt, als Ob,['Steiner'],[],[],[];;
struction bezeichnen (Zustimmung).,[],[],[],[];;
Da sich gegen die Vornahme dieser Wahl per acclamationem ein,[],[],[],[];;
Widerspruch erhoben hat, so können wir nach Â§ 4, Absatz 3 unserer,[],[],[],[];;
Geschäftsordnung diese Wahl nur mittelst Stimmzettel vornehmen, da,[],[],[],[];;
auch eine einzige Stimme genätgt, um eine Wahl per acclamationem zu,[],[],[],[];;
verhindern. Da wir aber auf diese Weise den ganzen Vormittag mit,[],[],[],[];;
dieser Wahl verlieren wätrden, bitte ich Sie, Ihre Nennungen sofort,[],[],[],[];;
den Schriftfäthrern zu geben. Wir werden Sie dann dem Permanenz,[],[],[],[];;
Ausschusse zur neuen Durchberathung mitgeben.,[],[],[],[];;
Del. York-Steiner: Ich mache nur auf den von uns beschlossenen,['Del. York-Steiner'],[],[],[];;
Vorgang aufmerksam, wonach jeder Herr dem Mitgliede des Permanenz,[],[],[],[];;
Ausschusses aus seiner Landsmannschaft solche Einwendungen zu ätber,[],[],[],[];;
geben hat.,[],[],[],[];;
Fätr den Colonisations-Ausschuss sind vorgeschlagen,[],[],[],[];;
die Herren:,[],[],[],[];;
"Aron Markus, Krakau,,""['Aron Markus', 'Krakau']"",[],""['Aron Markus, Krakau,']"",[]";;
Chissin, Genf,,['Genf'],['Chissin'],[],[];;
York Steiner, Wien,,['York Steiner'],['Wien'],[],[];;
Ussischkin, Ekaterinoslaw,,['Ussischkin'],['Ekaterinoslaw'],[],[];;
"Gewitsch, Wien,,[],""['Gewitsch', 'Wien']"",[],""['Gewitsch, Wien']""";;
"Dr. Tschlenoff, Moskau,,['Dr. Tschlenoff'],['Moskau'],""['Dr. Tschlenoff, Moskau']"",[]";;
"Dr. Werner, Wien,,['Dr. Werner'],['Wien'],""['Dr. Werner, Wien']"",[]";;
Rabbiner Rabbinowitsch, Alexot,,['Rabbinowitsch'],[],[],[];;
"Miss Eva Leon, New-York,,['Eva Leon'],['New-York'],""['Miss Eva Leon, New-York,']"",[]";;
"S. Barbasch, Odessa,,['S. Barbasch'],['Odessa'],""['S. Barbasch, Odessa,']"",[]";;
12,[],[],[],[];;
"Ingenieur Kessler, Johannesburg,,['Kessler'],""['Johannesburg,']"",[],[]";;
"Perlmann, Leeds,,""['Perlmann', 'Leeds']"",[],[],[]";;
"Dr. Menzel, Czernowitz,,['Dr. Menzel'],['Czernowitz'],""['Dr. Menzel, Czernowitz,']"",[]";;
"D. Wolffe, Birmingham,,['D. Wolffe'],['Birmingham'],""['D. Wolffe, Birmingham,']"",[]";;
"Löbl Taubes, Kolomea,,['Löbl Taubes'],['Kolomea'],""['Löbl Taubes, Kolomea,']"",[]";;
Pineles, Galatz,,['Pineles'],['Galatz'],[],[];;
Motzkin, Berlin,,['Motzkin'],['Berlin'],[],[];;
Schaira,,['Schaira'],[],[],[];;
Rabbiner L,[],[],[],[];;
öbl, Piatra.,[],['Piatra'],[],[];;
Vors. Dr. Herz,['Dr. Herz'],['Vors'],[],[];;
Wird bezätglich dieses Ausschusses die Accla,[],[],[],[];;
mationswahl gewätnscht,,[],[],[],[];;
oder ist dagegen ein Widerspruch?,[],[],[],[];;
Del. Dr. Goldberg:,['Del. Dr. Goldberg'],[],['Del.'],[];;
Ich erlaube mir darauf aufmerksam zu machen,,[],[],[],[];;
dass Herr Motzkin bereits in 2 Ausschätsse gewählt wurde und ich,['Herr Motzkin'],[],['Herr Motzkin'],[];;
schlage an seiner Stelle,[],[],[],[];;
Herrn Dr. Friedemann vor.,['Herrn Dr. Friedemann'],[],['Herrn Dr. Friedemann'],[];;
Berichterstatter Vork-Steiner: Herr Dr. Friedemann ist bereits,['Herr Dr. Friedemann'],[],[],[];;
Mitglied von 3 Ausschätssen und könnte so viel Arbeit nicht bewältigen.,[],[],[],[];;
Wir haben ohnedies alles genau bei der Berathung im Ausschusse er,[],[],[],['Ausschusse er'];;
"wogen und ich bitte Herrn Dr. Goldberg, seinen Antrag zurätck,""['Herrn Dr. Goldberg', 'zurätck']"",[],[],[]";;
zuziehen.,[],[],[],[];;
Del. Dr. Goldberg: Ich ziehe meinen Antrag zurätck.,['Del. Dr. Goldberg'],[],['Del.'],[];;
Vors. Dr. Herzl: Wird also die Wahl mittelst Acclamation,['Dr. Herzl'],['Vors'],[],[];;
gewätnscht?,[],[],[],[];;
Del. Bouchmil: Ich bin dagegen.,[],['Del. Bouchmil'],[],[];;
Vors. Dr. Herzl: Es bleibt also nichts ätbrig, als dass,,['Dr. Herzl'],['Vors'],[],[];;
wie in dem,[],[],[],[];;
frätheren,[],[],[],[];;
Falle, die Herren, welche Gegenvorschläge stellen,[],[],[],[];;
wollen, dies,[],[],[],[];;
durch,[],[],[],[];;
ihre Vertreter im Permanenz,[],[],[],[];;
Ausschusse zur Geltung,[],[],[],[];;
bringen.,[],[],[],[];;
Berichterstatter Vork-Steiner:,[],[],[],[];;
Fätr den Cultur-Ausschuss,[],[],[],[];;
werden,[],[],[],[];;
vorgeschlagen die Herren:,[],[],[],[];;
Rabbiner Reines,,['Reines'],[],[],[];;
Rabbiner Dr. Niemirower.,['Dr. Niemirower'],[],['Dr. Niemirower.'],[];;
Ingenieur Paley,,[],['Paley'],[],[];;
"Löbl Taubes,,['Löbl Taubes'],[],""['Löbl Taubes,']"",[]";;
Janowski,,['Janowski'],[],[],[];;
Dr. F. E. Weis,,['Dr. F. E. Weis'],[],[],[];;
Dr. Ebner,,['Dr. Ebner'],[],[],[];;
"Dr. Friedemann,,['Dr. Friedemann'],[],""['Dr. Friedemann,']"",[]";;
Friedenthal,,['Friedenthal'],[],[],[];;
N. Sousch,,['N. Sousch'],[],[],[];;
Dr. Gaster,,['Dr. Gaster'],[],[],[];;
Wolpe, Frankfurt a. M.,,['Wolpe'],['Frankfurt a. M.'],[],[];;
Massel,,['Massel'],[],[],[];;
Herbst, Sofia,,['Herbst'],['Sofia'],[],[];;
Dr. Lippe,,['Dr. Lippe'],[],[],[];;
Prof. Jastrow.,['Prof. Jastrow'],[],[],[];;
Vors. Dr. Herzl: Ist die Versammlung fätr die,['Dr. Herzl'],['Vors'],[],[];;
Wahl mittelst,[],[],[],[];;
Acclamation? (Widerspruch.) Dann werden wir die Wahl mittelst,['Dann'],[],[],[];;
Stimmzettel vornehmen.,[],['Stimmzettel vornehmen'],[],[];;
Del. Buber: Ich mache darauf aufmerksam, dass die Auffassung be,[],['Del. Buber'],[],[];;
treffs der Acclamation bei einigen Herren auf Widerspruch stosst. Â§ 4 der,[],[],[],[];;
Geschäftsordnung bestimmt, dass Wahlen ätber Antrag eines Delegierten,,[],[],[],[];;
falls keine einzige Stimme sich dagegen erhebt, durch Acclamation er,[],[],[],[];;
folgen können. Wenn aber einmal Acclamation beschlossen ist, kann,[],[],[],[];;
nicht mehr anders gewählt werden.,[],[],[],[];;
Vors. Dr. Herzl. Nach meiner Auffassung darf das Princip der,['Dr. Herzl'],['Vors'],[],[];;
Acclamation keinem Widerspruche begegnen. Das ist diejenige Aus,[],[],[],[];;
legung, welche der Minorität am meisten Rechnung trägt.,[],[],[],[];;
Ich bitte nunmehr den Vorschlag betreffs des temporären,[],[],[],[];;
Bank-Ausschusses zu erstatten.,['Bank-Ausschusses'],[],[],['Bank-Ausschusses'];;
Berichterstatter Vork-Steiner: Bevor ich die Liste der zu Wählenden,[],['Bevor'],[],[];;
vortrage, möchte ich mir folgende Bemerkung gestatten.,[],[],[],[];;
In der Permanenz-Commission wurden die Wahlvorschläge fätr,[],[],[],[];;
die Ausschätsse sehr sorgfältig erwogen und jeder einzelne Mann darauf,['Mann'],[],[],[];;
"geprätft, ob er in dem betreffenden Ausschusse arbeiten will; dabei,[],[],[],[]";;
wurde auch darauf geachtet dass auf den Einzelnen nicht zu viel,[],[],[],[];;
Belastung entfällt. Sie erreichen durch eine andere Art der Wahl nichts,[],[],[],[];;
anderes, als eine Verzögerung der Arbeiten des Congresses.,[],[],[],[];;
Ich verlese nunmehr die Liste fätr den temporären Bank,[],[],[],[];;
ausschuss, fätr welche folgende Herren vorgeschlagen werden:,[],[],[],[];;
13,[],[],[],[];;
B. Jahr-Lemberg,['B. Jahr-Lemberg'],[],[],['B. Jahr-Lemberg'];;
Ingenieur Paley,[],['Paley'],[],[];;
Ehrlich-Lemberg,['Ehrlich-Lemberg'],[],[],[];;
Prof. Belkovsky,['Prof. Belkovsky'],[],[],[];;
Dr. F. E. Weis,['Dr. F. E. Weis'],[],[],[];;
Karpass,['Karpass'],[],[],[];;
Ingenieur Seidener,['Seidener'],[],[],[];;
Alex. Kohon,['Alex. Kohon'],[],['Alex.'],[];;
Rintel,['Rintel'],[],[],[];;
Rechtsanwalt Rosenbaum,['Rosenbaum'],[],[],[];;
Josef Weil,['Josef Weil'],[],['Josef Weil'],[];;
Director Kamino,['Kamino'],[],[],[];;
Dr. Ravenna-Ancona,['Dr. Ravenna-Ancona'],[],['Dr. Ravenna-Ancona'],[];;
J. Stern-Bukarest,['J. Stern-Bukarest'],[],['J. Stern-Bukarest'],[];;
Lenox Löwe-Johannesburg,[],[],['Lenox Löwe-Johannesburg'],[];;
Ad. Rosenbläth,['Ad. Rosenbläth'],[],[],[];;
Mr. Ritter,['Mr. Ritter'],[],['Mr. Ritter'],[];;
Josefovici,['Josefovici'],[],[],[];;
Davis Trie esch-New-York.,[],['Davis'],['Davis Trie'],[];;
Dr. Schifter,['Dr. Schifter'],[],['Dr. Schifter'],[];;
leid, dass ich gegen die Zusammen,[],[],[],[];;
Del. Dr. Goldberg: Es tut mir,['Del. Dr. Goldberg'],[],['Del.'],[];;
setzung dieses Ausschusses Widerspruch erheben muss.,['Widerspruch'],[],[],[];;
Vors. Dr. Herzl. Um nicht die Zeit zu verlieren, werden wir, wenn,['Dr. Herzl'],['Vors'],[],[];;
wird, die Wahlen fätr den Beginn,[],['Beginn'],[],[];;
dagegen kein Widerspruch erhoben,[],[],[],[];;
der Nachmittagssitzung ansetzen und dieselben, wenn der Permanenz,[],[],[],[];;
Ausschuss seine Vorschläge erstattet haben wird, entweder per Acclama,[],[],[],[];;
tion oder mittelst Stimmzettel vornehmen. (Zustimmung.,[],[],[],[];;
Nun ätbergeben wir Ihnen die neue Geschäftsordnung. Die,[],[],[],[];;
selbe ist im wesentlichen die Geschäftsordnung des vorigen Jahres;,[],[],[],[];
nur wurde einigen Bedenken Rechnung getragen, die beim 2. Congresse,[],[],[],[];;
geäussert wurden, welche dahin gehen, die Gewalt des Präsidiums ein,[],[],[],[];;
zuschränken. (Heiterkeit.) Die neue Geschäftsordnung ist also jedenfalls,[],[],[],[];;
eine bessere, als die alte, wovon Sie sich ätbrigens ätberzeugen konnten,,[],[],[],[];;
wenn sie dieselbe durchgelesen haben.,[],[],[],[];;
Ich frage nunmehr, ob Sie die neue Geschäftsordnung en bloc,[],[],[],[];;
annehmen wollen oder ob ein anderer Modus beliebt wird.,[],[],[],[];;
Del. Dr. Goldberg: Ich habe bloss ein Bedenken gegen das Alinea 3,['Del. Dr. Goldberg'],[],['Del.'],['Alinea'];;
4.,[],[],[],[];;
des Â§,[],[],[],[];;
Ich halte es nicht gut möglich, sofort in die,[],[],[],[];;
"Del. Dr. Friedemann :,['Del. Dr. Friedemann'],[],""['Del.', 'Friedemann']"",[]";;
Berathung einzugehen, da wir die Geschäftsordnung erst bekommen,[],[],[],[];;
haben, also nicht genätgend Zeit war dieselbe genau durchzusehen. Ich,[],[],[],[];;
